conversation_id,turn,role,intent,message
44148d28-f6b8-4cdb-98dd-b66d7593ca90,4.5,bot,coding_errors,"Sure, let me help you with that!"
44148d28-f6b8-4cdb-98dd-b66d7593ca90,5.0,user,geography,largest country?
44148d28-f6b8-4cdb-98dd-b66d7593ca90,5.5,bot,geography,"Sure, let me help you with that!"
44148d28-f6b8-4cdb-98dd-b66d7593ca90,6.0,user,sleep,how to sleep fast?
44148d28-f6b8-4cdb-98dd-b66d7593ca90,6.5,bot,sleep,"Sure, let me help you with that!"
44148d28-f6b8-4cdb-98dd-b66d7593ca90,7.0,user,salary,which job high paying?
44148d28-f6b8-4cdb-98dd-b66d7593ca90,7.5,bot,salary,"Sure, let me help you with that!"
44148d28-f6b8-4cdb-98dd-b66d7593ca90,8.0,user,science,explain gravity
44148d28-f6b8-4cdb-98dd-b66d7593ca90,8.5,bot,science,"Sure, let me help you with that!"
44148d28-f6b8-4cdb-98dd-b66d7593ca90,9.0,user,education,what is an algorithm?
44148d28-f6b8-4cdb-98dd-b66d7593ca90,9.5,bot,education,Let's learn something new!
16601999-934c-459b-93b7-4fd6818de0bf,1.0,user,datascience,what is dataset?
16601999-934c-459b-93b7-4fd6818de0bf,1.5,bot,datascience,"Sure, let me help you with that!"
16601999-934c-459b-93b7-4fd6818de0bf,2.0,user,salary,negotiate salary?
16601999-934c-459b-93b7-4fd6818de0bf,2.5,bot,salary,"Sure, let me help you with that!"
16601999-934c-459b-93b7-4fd6818de0bf,3.0,user,career,resume tips
16601999-934c-459b-93b7-4fd6818de0bf,3.5,bot,career,"Sure, let me help you with that!"
16601999-934c-459b-93b7-4fd6818de0bf,4.0,user,food,suggest lunch
16601999-934c-459b-93b7-4fd6818de0bf,4.5,bot,food,"Sure, let me help you with that!"
16601999-934c-459b-93b7-4fd6818de0bf,5.0,user,productivity,time management tips
16601999-934c-459b-93b7-4fd6818de0bf,5.5,bot,productivity,"Sure, let me help you with that!"
16601999-934c-459b-93b7-4fd6818de0bf,6.0,user,finance,stock market today?
16601999-934c-459b-93b7-4fd6818de0bf,6.5,bot,finance,"Sure, let me help you with that!"
a49b5b49-8711-40e0-aedc-96a00b37e3da,1.0,user,android,best android apps?
a49b5b49-8711-40e0-aedc-96a00b37e3da,1.5,bot,android,"Sure, let me help you with that!"
a49b5b49-8711-40e0-aedc-96a00b37e3da,2.0,user,security,what is encryption?
a49b5b49-8711-40e0-aedc-96a00b37e3da,2.5,bot,security,"Sure, let me help you with that!"
a49b5b49-8711-40e0-aedc-96a00b37e3da,3.0,user,communication,public speaking tips
a49b5b49-8711-40e0-aedc-96a00b37e3da,3.5,bot,communication,"Sure, let me help you with that!"
a49b5b49-8711-40e0-aedc-96a00b37e3da,4.0,user,college,tips for engineering students
a49b5b49-8711-40e0-aedc-96a00b37e3da,4.5,bot,college,"Sure, let me help you with that!"
a49b5b49-8711-40e0-aedc-96a00b37e3da,5.0,user,coding,how to debug?
a49b5b49-8711-40e0-aedc-96a00b37e3da,5.5,bot,coding,"Sure, let me help you with that!"
a49b5b49-8711-40e0-aedc-96a00b37e3da,6.0,user,cloud,aws vs azure?
a49b5b49-8711-40e0-aedc-96a00b37e3da,6.5,bot,cloud,"Sure, let me help you with that!"
a49b5b49-8711-40e0-aedc-96a00b37e3da,7.0,user,datascience,what is dataset?
a49b5b49-8711-40e0-aedc-96a00b37e3da,7.5,bot,datascience,"Sure, let me help you with that!"
a49b5b49-8711-40e0-aedc-96a00b37e3da,8.0,user,quotes,inspirational quote please
a49b5b49-8711-40e0-aedc-96a00b37e3da,8.5,bot,quotes,"Sure, let me help you with that!"
a49b5b49-8711-40e0-aedc-96a00b37e3da,9.0,user,life,life advice
a49b5b49-8711-40e0-aedc-96a00b37e3da,9.5,bot,life,"Sure, let me help you with that!"
cdff44e4-9a49-4a05-8b3b-2f3518e2d694,1.0,user,travel,cheap flights?
cdff44e4-9a49-4a05-8b3b-2f3518e2d694,1.5,bot,travel,"Sure, let me help you with that!"
cdff44e4-9a49-4a05-8b3b-2f3518e2d694,2.0,user,history,who discovered america?
cdff44e4-9a49-4a05-8b3b-2f3518e2d694,2.5,bot,history,"Sure, let me help you with that!"
cdff44e4-9a49-4a05-8b3b-2f3518e2d694,3.0,user,philosophy,what is reality?
cdff44e4-9a49-4a05-8b3b-2f3518e2d694,3.5,bot,philosophy,"Sure, let me help you with that!"
cdff44e4-9a49-4a05-8b3b-2f3518e2d694,4.0,user,weather,tell me today's temperature
cdff44e4-9a49-4a05-8b3b-2f3518e2d694,4.5,bot,weather,The weather looks nice today!
cdff44e4-9a49-4a05-8b3b-2f3518e2d694,5.0,user,music,suggest songs
cdff44e4-9a49-4a05-8b3b-2f3518e2d694,5.5,bot,music,"Sure, let me help you with that!"
a1cd4272-808a-4bb4-a25e-a6f22f0cac38,1.0,user,books,best books to read?
a1cd4272-808a-4bb4-a25e-a6f22f0cac38,1.5,bot,books,"Sure, let me help you with that!"
a1cd4272-808a-4bb4-a25e-a6f22f0cac38,2.0,user,entertainment,suggest movies
a1cd4272-808a-4bb4-a25e-a6f22f0cac38,2.5,bot,entertainment,"Sure, let me help you with that!"
a1cd4272-808a-4bb4-a25e-a6f22f0cac38,3.0,user,fitness,exercise tips
a1cd4272-808a-4bb4-a25e-a6f22f0cac38,3.5,bot,fitness,"Sure, let me help you with that!"
dc3fd81f-cef0-4c1c-a770-69662593a022,1.0,user,greeting,hi
dc3fd81f-cef0-4c1c-a770-69662593a022,1.5,bot,greeting,Hello! How can I assist you?
dc3fd81f-cef0-4c1c-a770-69662593a022,2.0,user,sports,tell me cricket news
dc3fd81f-cef0-4c1c-a770-69662593a022,2.5,bot,sports,"Sure, let me help you with that!"
dc3fd81f-cef0-4c1c-a770-69662593a022,3.0,user,news,latest news please
dc3fd81f-cef0-4c1c-a770-69662593a022,3.5,bot,news,"Sure, let me help you with that!"
dc3fd81f-cef0-4c1c-a770-69662593a022,4.0,user,gaming,best games
dc3fd81f-cef0-4c1c-a770-69662593a022,4.5,bot,gaming,"Sure, let me help you with that!"
dc3fd81f-cef0-4c1c-a770-69662593a022,5.0,user,psychology,human behavior tips?
dc3fd81f-cef0-4c1c-a770-69662593a022,5.5,bot,psychology,"Sure, let me help you with that!"
dc3fd81f-cef0-4c1c-a770-69662593a022,6.0,user,fitness,workout routine?
dc3fd81f-cef0-4c1c-a770-69662593a022,6.5,bot,fitness,"Sure, let me help you with that!"
dc3fd81f-cef0-4c1c-a770-69662593a022,7.0,user,salary,negotiate salary?
dc3fd81f-cef0-4c1c-a770-69662593a022,7.5,bot,salary,"Sure, let me help you with that!"
3dd0b7f3-0393-485d-8b47-1808ee8f03e0,1.0,user,travel,cheap flights?
3dd0b7f3-0393-485d-8b47-1808ee8f03e0,1.5,bot,travel,"Sure, let me help you with that!"
3dd0b7f3-0393-485d-8b47-1808ee8f03e0,2.0,user,sports,tell me cricket news
3dd0b7f3-0393-485d-8b47-1808ee8f03e0,2.5,bot,sports,"Sure, let me help you with that!"
3dd0b7f3-0393-485d-8b47-1808ee8f03e0,3.0,user,sleep,how to sleep fast?
3dd0b7f3-0393-485d-8b47-1808ee8f03e0,3.5,bot,sleep,"Sure, let me help you with that!"
3dd0b7f3-0393-485d-8b47-1808ee8f03e0,4.0,user,datascience,what is dataset?
3dd0b7f3-0393-485d-8b47-1808ee8f03e0,4.5,bot,datascience,"Sure, let me help you with that!"
3dd0b7f3-0393-485d-8b47-1808ee8f03e0,5.0,user,business,how to start business?
3dd0b7f3-0393-485d-8b47-1808ee8f03e0,5.5,bot,business,"Sure, let me help you with that!"
3dd0b7f3-0393-485d-8b47-1808ee8f03e0,6.0,user,life,life advice
3dd0b7f3-0393-485d-8b47-1808ee8f03e0,6.5,bot,life,"Sure, let me help you with that!"
89b29d78-bb3a-40bf-aab8-cb1469398d2d,1.0,user,security,what is encryption?
89b29d78-bb3a-40bf-aab8-cb1469398d2d,1.5,bot,security,"Sure, let me help you with that!"
89b29d78-bb3a-40bf-aab8-cb1469398d2d,2.0,user,interview,interview tips?
89b29d78-bb3a-40bf-aab8-cb1469398d2d,2.5,bot,interview,"Sure, let me help you with that!"
89b29d78-bb3a-40bf-aab8-cb1469398d2d,3.0,user,farewell,bye
89b29d78-bb3a-40bf-aab8-cb1469398d2d,3.5,bot,farewell,Goodbye! Have a great day!
97cddc83-f59d-41ee-9e66-66f52b0ef1f2,1.0,user,math,solve equation
97cddc83-f59d-41ee-9e66-66f52b0ef1f2,1.5,bot,math,"Sure, let me help you with that!"
97cddc83-f59d-41ee-9e66-66f52b0ef1f2,2.0,user,sports,tell me cricket news
97cddc83-f59d-41ee-9e66-66f52b0ef1f2,2.5,bot,sports,"Sure, let me help you with that!"
97cddc83-f59d-41ee-9e66-66f52b0ef1f2,3.0,user,shopping,best deals today?
97cddc83-f59d-41ee-9e66-66f52b0ef1f2,3.5,bot,shopping,"Sure, let me help you with that!"
97cddc83-f59d-41ee-9e66-66f52b0ef1f2,4.0,user,geography,largest country?
97cddc83-f59d-41ee-9e66-66f52b0ef1f2,4.5,bot,geography,"Sure, let me help you with that!"
97cddc83-f59d-41ee-9e66-66f52b0ef1f2,5.0,user,life,life advice
97cddc83-f59d-41ee-9e66-66f52b0ef1f2,5.5,bot,life,"Sure, let me help you with that!"
1e959d82-036a-42bb-bffd-0b9dcc73c460,1.0,user,math,what is calculus?
1e959d82-036a-42bb-bffd-0b9dcc73c460,1.5,bot,math,"Sure, let me help you with that!"
1e959d82-036a-42bb-bffd-0b9dcc73c460,2.0,user,resume,resume example
1e959d82-036a-42bb-bffd-0b9dcc73c460,2.5,bot,resume,"Sure, let me help you with that!"
1e959d82-036a-42bb-bffd-0b9dcc73c460,3.0,user,entertainment,top songs today
1e959d82-036a-42bb-bffd-0b9dcc73c460,3.5,bot,entertainment,"Sure, let me help you with that!"
e6825125-b04e-4f15-96b5-0ac23a74847e,1.0,user,motivation_strong,i need strong motivation
e6825125-b04e-4f15-96b5-0ac23a74847e,1.5,bot,motivation_strong,"Sure, let me help you with that!"
e6825125-b04e-4f15-96b5-0ac23a74847e,2.0,user,career,how to choose career?
e6825125-b04e-4f15-96b5-0ac23a74847e,2.5,bot,career,"Sure, let me help you with that!"
e6825125-b04e-4f15-96b5-0ac23a74847e,3.0,user,history,world war details
e6825125-b04e-4f15-96b5-0ac23a74847e,3.5,bot,history,"Sure, let me help you with that!"
e6825125-b04e-4f15-96b5-0ac23a74847e,4.0,user,salary,which job high paying?
e6825125-b04e-4f15-96b5-0ac23a74847e,4.5,bot,salary,"Sure, let me help you with that!"
e6825125-b04e-4f15-96b5-0ac23a74847e,5.0,user,motivation,give me inspiration
e6825125-b04e-4f15-96b5-0ac23a74847e,5.5,bot,motivation,Believe in yourself!
e6825125-b04e-4f15-96b5-0ac23a74847e,6.0,user,travel,cheap flights?
e6825125-b04e-4f15-96b5-0ac23a74847e,6.5,bot,travel,"Sure, let me help you with that!"
e6825125-b04e-4f15-96b5-0ac23a74847e,7.0,user,business,how to start business?
e6825125-b04e-4f15-96b5-0ac23a74847e,7.5,bot,business,"Sure, let me help you with that!"
07870be7-5bac-4233-8927-7fd192dffef1,1.0,user,travel,best places to visit?
07870be7-5bac-4233-8927-7fd192dffef1,1.5,bot,travel,"Sure, let me help you with that!"
07870be7-5bac-4233-8927-7fd192dffef1,2.0,user,education,how to study effectively?
07870be7-5bac-4233-8927-7fd192dffef1,2.5,bot,education,Let's learn something new!
07870be7-5bac-4233-8927-7fd192dffef1,3.0,user,sports,who won the match?
07870be7-5bac-4233-8927-7fd192dffef1,3.5,bot,sports,"Sure, let me help you with that!"
07870be7-5bac-4233-8927-7fd192dffef1,4.0,user,ai,what is llm?
07870be7-5bac-4233-8927-7fd192dffef1,4.5,bot,ai,"Sure, let me help you with that!"
2649b531-efc2-45df-87e0-d28171859975,1.0,user,news,latest news please
2649b531-efc2-45df-87e0-d28171859975,1.5,bot,news,"Sure, let me help you with that!"
2649b531-efc2-45df-87e0-d28171859975,2.0,user,ios,best ios apps?
2649b531-efc2-45df-87e0-d28171859975,2.5,bot,ios,"Sure, let me help you with that!"
2649b531-efc2-45df-87e0-d28171859975,3.0,user,sleep,better sleep hacks
2649b531-efc2-45df-87e0-d28171859975,3.5,bot,sleep,"Sure, let me help you with that!"
2649b531-efc2-45df-87e0-d28171859975,4.0,user,ios,best ios apps?
2649b531-efc2-45df-87e0-d28171859975,4.5,bot,ios,"Sure, let me help you with that!"
2649b531-efc2-45df-87e0-d28171859975,5.0,user,relationship,how to handle breakup?
2649b531-efc2-45df-87e0-d28171859975,5.5,bot,relationship,"Sure, let me help you with that!"
2649b531-efc2-45df-87e0-d28171859975,6.0,user,greeting,how are you
2649b531-efc2-45df-87e0-d28171859975,6.5,bot,greeting,Hello! How can I assist you?
2649b531-efc2-45df-87e0-d28171859975,7.0,user,study,best way to learn?
2649b531-efc2-45df-87e0-d28171859975,7.5,bot,study,"Sure, let me help you with that!"
8571184c-5156-4181-bbae-6e61d218ab39,1.0,user,fitness,exercise tips
8571184c-5156-4181-bbae-6e61d218ab39,1.5,bot,fitness,"Sure, let me help you with that!"
8571184c-5156-4181-bbae-6e61d218ab39,2.0,user,health,tips for good health
8571184c-5156-4181-bbae-6e61d218ab39,2.5,bot,health,"Sure, let me help you with that!"
8571184c-5156-4181-bbae-6e61d218ab39,3.0,user,education,what is an algorithm?
8571184c-5156-4181-bbae-6e61d218ab39,3.5,bot,education,Let's learn something new!
067ff3d8-5448-46f6-873d-281ddaefb29f,1.0,user,geography,largest country?
067ff3d8-5448-46f6-873d-281ddaefb29f,1.5,bot,geography,"Sure, let me help you with that!"
067ff3d8-5448-46f6-873d-281ddaefb29f,2.0,user,technology,best programming language?
067ff3d8-5448-46f6-873d-281ddaefb29f,2.5,bot,technology,"Sure, let me help you with that!"
067ff3d8-5448-46f6-873d-281ddaefb29f,3.0,user,coding,what is recursion?
067ff3d8-5448-46f6-873d-281ddaefb29f,3.5,bot,coding,"Sure, let me help you with that!"
067ff3d8-5448-46f6-873d-281ddaefb29f,4.0,user,datascience,how to learn ds?
067ff3d8-5448-46f6-873d-281ddaefb29f,4.5,bot,datascience,"Sure, let me help you with that!"
067ff3d8-5448-46f6-873d-281ddaefb29f,5.0,user,communication,how to speak confidently?
067ff3d8-5448-46f6-873d-281ddaefb29f,5.5,bot,communication,"Sure, let me help you with that!"
067ff3d8-5448-46f6-873d-281ddaefb29f,6.0,user,gaming,best games
067ff3d8-5448-46f6-873d-281ddaefb29f,6.5,bot,gaming,"Sure, let me help you with that!"
a8ab5a39-94c4-46e1-b998-6c37904461d7,1.0,user,food,suggest lunch
a8ab5a39-94c4-46e1-b998-6c37904461d7,1.5,bot,food,"Sure, let me help you with that!"
a8ab5a39-94c4-46e1-b998-6c37904461d7,2.0,user,sports,who won the match?
a8ab5a39-94c4-46e1-b998-6c37904461d7,2.5,bot,sports,"Sure, let me help you with that!"
a8ab5a39-94c4-46e1-b998-6c37904461d7,3.0,user,weather,tell me today's temperature
a8ab5a39-94c4-46e1-b998-6c37904461d7,3.5,bot,weather,The weather looks nice today!
a8ab5a39-94c4-46e1-b998-6c37904461d7,4.0,user,math,solve equation
a8ab5a39-94c4-46e1-b998-6c37904461d7,4.5,bot,math,"Sure, let me help you with that!"
a8ab5a39-94c4-46e1-b998-6c37904461d7,5.0,user,marketing,seo basics
a8ab5a39-94c4-46e1-b998-6c37904461d7,5.5,bot,marketing,"Sure, let me help you with that!"
a8ab5a39-94c4-46e1-b998-6c37904461d7,6.0,user,gaming,latest gaming news
a8ab5a39-94c4-46e1-b998-6c37904461d7,6.5,bot,gaming,"Sure, let me help you with that!"
a8ab5a39-94c4-46e1-b998-6c37904461d7,7.0,user,interview,interview tips?
a8ab5a39-94c4-46e1-b998-6c37904461d7,7.5,bot,interview,"Sure, let me help you with that!"
5b0e19d4-e59b-4eba-80dc-393a75ab9029,1.0,user,coding_errors,fix this error
5b0e19d4-e59b-4eba-80dc-393a75ab9029,1.5,bot,coding_errors,"Sure, let me help you with that!"
5b0e19d4-e59b-4eba-80dc-393a75ab9029,2.0,user,books,best books to read?
5b0e19d4-e59b-4eba-80dc-393a75ab9029,2.5,bot,books,"Sure, let me help you with that!"
5b0e19d4-e59b-4eba-80dc-393a75ab9029,3.0,user,study,best way to learn?
5b0e19d4-e59b-4eba-80dc-393a75ab9029,3.5,bot,study,"Sure, let me help you with that!"
0436426b-0e27-4086-ad27-39084bb7175b,1.0,user,projects,best coding project?
0436426b-0e27-4086-ad27-39084bb7175b,1.5,bot,projects,"Sure, let me help you with that!"
0436426b-0e27-4086-ad27-39084bb7175b,2.0,user,philosophy,meaning of existence
0436426b-0e27-4086-ad27-39084bb7175b,2.5,bot,philosophy,"Sure, let me help you with that!"
0436426b-0e27-4086-ad27-39084bb7175b,3.0,user,datascience,how to learn ds?
0436426b-0e27-4086-ad27-39084bb7175b,3.5,bot,datascience,"Sure, let me help you with that!"
e589924d-ed74-4b9f-b747-a66dcf669ec9,1.0,user,salary,negotiate salary?
e589924d-ed74-4b9f-b747-a66dcf669ec9,1.5,bot,salary,"Sure, let me help you with that!"
e589924d-ed74-4b9f-b747-a66dcf669ec9,2.0,user,weather,is it going to rain?
e589924d-ed74-4b9f-b747-a66dcf669ec9,2.5,bot,weather,The weather looks nice today!
e589924d-ed74-4b9f-b747-a66dcf669ec9,3.0,user,coding,what is recursion?
e589924d-ed74-4b9f-b747-a66dcf669ec9,3.5,bot,coding,"Sure, let me help you with that!"
d96f38a2-0b18-4546-b35a-5bd69227661f,1.0,user,health,how to stay fit?
d96f38a2-0b18-4546-b35a-5bd69227661f,1.5,bot,health,"Sure, let me help you with that!"
d96f38a2-0b18-4546-b35a-5bd69227661f,2.0,user,coding_errors,why code not running?
d96f38a2-0b18-4546-b35a-5bd69227661f,2.5,bot,coding_errors,"Sure, let me help you with that!"
d96f38a2-0b18-4546-b35a-5bd69227661f,3.0,user,motivation_daily,give me daily motivation
d96f38a2-0b18-4546-b35a-5bd69227661f,3.5,bot,motivation_daily,"Sure, let me help you with that!"
d96f38a2-0b18-4546-b35a-5bd69227661f,4.0,user,communication,how to speak confidently?
d96f38a2-0b18-4546-b35a-5bd69227661f,4.5,bot,communication,"Sure, let me help you with that!"
d96f38a2-0b18-4546-b35a-5bd69227661f,5.0,user,greeting,how are you
d96f38a2-0b18-4546-b35a-5bd69227661f,5.5,bot,greeting,Hello! How can I assist you?
6d906757-e275-4854-8a6c-4fd50c9f7178,1.0,user,datascience,how to learn ds?
6d906757-e275-4854-8a6c-4fd50c9f7178,1.5,bot,datascience,"Sure, let me help you with that!"
6d906757-e275-4854-8a6c-4fd50c9f7178,2.0,user,career,how to choose career?
6d906757-e275-4854-8a6c-4fd50c9f7178,2.5,bot,career,"Sure, let me help you with that!"
6d906757-e275-4854-8a6c-4fd50c9f7178,3.0,user,ios,best ios apps?
6d906757-e275-4854-8a6c-4fd50c9f7178,3.5,bot,ios,"Sure, let me help you with that!"
6d906757-e275-4854-8a6c-4fd50c9f7178,4.0,user,marketing,digital marketing tips?
6d906757-e275-4854-8a6c-4fd50c9f7178,4.5,bot,marketing,"Sure, let me help you with that!"
6d906757-e275-4854-8a6c-4fd50c9f7178,5.0,user,food,suggest lunch
6d906757-e275-4854-8a6c-4fd50c9f7178,5.5,bot,food,"Sure, let me help you with that!"
6d906757-e275-4854-8a6c-4fd50c9f7178,6.0,user,gaming,best games
6d906757-e275-4854-8a6c-4fd50c9f7178,6.5,bot,gaming,"Sure, let me help you with that!"
6d906757-e275-4854-8a6c-4fd50c9f7178,7.0,user,technology,best programming language?
6d906757-e275-4854-8a6c-4fd50c9f7178,7.5,bot,technology,"Sure, let me help you with that!"
656535be-c425-43a0-a18a-29434f470e9f,1.0,user,motivation_daily,give me daily motivation
656535be-c425-43a0-a18a-29434f470e9f,1.5,bot,motivation_daily,"Sure, let me help you with that!"
656535be-c425-43a0-a18a-29434f470e9f,2.0,user,finance,how to save money?
656535be-c425-43a0-a18a-29434f470e9f,2.5,bot,finance,"Sure, let me help you with that!"
656535be-c425-43a0-a18a-29434f470e9f,3.0,user,motivation,motivate me
656535be-c425-43a0-a18a-29434f470e9f,3.5,bot,motivation,Believe in yourself!
656535be-c425-43a0-a18a-29434f470e9f,4.0,user,sports,who won the match?
656535be-c425-43a0-a18a-29434f470e9f,4.5,bot,sports,"Sure, let me help you with that!"
8cd648b4-b127-4f3f-bc95-766a8af3c0f8,1.0,user,travel,cheap flights?
8cd648b4-b127-4f3f-bc95-766a8af3c0f8,1.5,bot,travel,"Sure, let me help you with that!"
8cd648b4-b127-4f3f-bc95-766a8af3c0f8,2.0,user,general,tell me something interesting
8cd648b4-b127-4f3f-bc95-766a8af3c0f8,2.5,bot,general,"Sure, let me help you with that!"
8cd648b4-b127-4f3f-bc95-766a8af3c0f8,3.0,user,productivity,time management tips
8cd648b4-b127-4f3f-bc95-766a8af3c0f8,3.5,bot,productivity,"Sure, let me help you with that!"
8cd648b4-b127-4f3f-bc95-766a8af3c0f8,4.0,user,technology,best programming language?
8cd648b4-b127-4f3f-bc95-766a8af3c0f8,4.5,bot,technology,"Sure, let me help you with that!"
8cd648b4-b127-4f3f-bc95-766a8af3c0f8,5.0,user,study,focus tips
8cd648b4-b127-4f3f-bc95-766a8af3c0f8,5.5,bot,study,"Sure, let me help you with that!"
8cd648b4-b127-4f3f-bc95-766a8af3c0f8,6.0,user,coding,what is recursion?
8cd648b4-b127-4f3f-bc95-766a8af3c0f8,6.5,bot,coding,"Sure, let me help you with that!"
8cd648b4-b127-4f3f-bc95-766a8af3c0f8,7.0,user,motivation_strong,i need strong motivation
8cd648b4-b127-4f3f-bc95-766a8af3c0f8,7.5,bot,motivation_strong,"Sure, let me help you with that!"
2496e9e8-ceea-4e0f-b1a8-153231add838,1.0,user,health,how to stay fit?
2496e9e8-ceea-4e0f-b1a8-153231add838,1.5,bot,health,"Sure, let me help you with that!"
2496e9e8-ceea-4e0f-b1a8-153231add838,2.0,user,study,focus tips
2496e9e8-ceea-4e0f-b1a8-153231add838,2.5,bot,study,"Sure, let me help you with that!"
2496e9e8-ceea-4e0f-b1a8-153231add838,3.0,user,study,best way to learn?
2496e9e8-ceea-4e0f-b1a8-153231add838,3.5,bot,study,"Sure, let me help you with that!"
2496e9e8-ceea-4e0f-b1a8-153231add838,4.0,user,study,best way to learn?
2496e9e8-ceea-4e0f-b1a8-153231add838,4.5,bot,study,"Sure, let me help you with that!"
2496e9e8-ceea-4e0f-b1a8-153231add838,5.0,user,motivation_daily,give me daily motivation
2496e9e8-ceea-4e0f-b1a8-153231add838,5.5,bot,motivation_daily,"Sure, let me help you with that!"
2496e9e8-ceea-4e0f-b1a8-153231add838,6.0,user,habits,good habits?
2496e9e8-ceea-4e0f-b1a8-153231add838,6.5,bot,habits,"Sure, let me help you with that!"
2496e9e8-ceea-4e0f-b1a8-153231add838,7.0,user,career,how to choose career?
2496e9e8-ceea-4e0f-b1a8-153231add838,7.5,bot,career,"Sure, let me help you with that!"
a46f499b-520d-45b6-86a1-65807e97a54c,1.0,user,motivation_strong,i need strong motivation
a46f499b-520d-45b6-86a1-65807e97a54c,1.5,bot,motivation_strong,"Sure, let me help you with that!"
a46f499b-520d-45b6-86a1-65807e97a54c,2.0,user,marketing,seo basics
a46f499b-520d-45b6-86a1-65807e97a54c,2.5,bot,marketing,"Sure, let me help you with that!"
a46f499b-520d-45b6-86a1-65807e97a54c,3.0,user,shopping,best deals today?
a46f499b-520d-45b6-86a1-65807e97a54c,3.5,bot,shopping,"Sure, let me help you with that!"
a46f499b-520d-45b6-86a1-65807e97a54c,4.0,user,projects,best coding project?
a46f499b-520d-45b6-86a1-65807e97a54c,4.5,bot,projects,"Sure, let me help you with that!"
a46f499b-520d-45b6-86a1-65807e97a54c,5.0,user,ios,best ios apps?
a46f499b-520d-45b6-86a1-65807e97a54c,5.5,bot,ios,"Sure, let me help you with that!"
a46f499b-520d-45b6-86a1-65807e97a54c,6.0,user,career,resume tips
a46f499b-520d-45b6-86a1-65807e97a54c,6.5,bot,career,"Sure, let me help you with that!"
a46f499b-520d-45b6-86a1-65807e97a54c,7.0,user,habits,how to break bad habits?
a46f499b-520d-45b6-86a1-65807e97a54c,7.5,bot,habits,"Sure, let me help you with that!"
a46f499b-520d-45b6-86a1-65807e97a54c,8.0,user,weather,weather forecast please
a46f499b-520d-45b6-86a1-65807e97a54c,8.5,bot,weather,The weather looks nice today!
a46f499b-520d-45b6-86a1-65807e97a54c,9.0,user,ios,best ios apps?
a46f499b-520d-45b6-86a1-65807e97a54c,9.5,bot,ios,"Sure, let me help you with that!"
72fc0b04-350c-4bed-895e-c6ecbfb249cd,1.0,user,motivation_daily,give me daily motivation
72fc0b04-350c-4bed-895e-c6ecbfb249cd,1.5,bot,motivation_daily,"Sure, let me help you with that!"
72fc0b04-350c-4bed-895e-c6ecbfb249cd,2.0,user,study,focus tips
72fc0b04-350c-4bed-895e-c6ecbfb249cd,2.5,bot,study,"Sure, let me help you with that!"
72fc0b04-350c-4bed-895e-c6ecbfb249cd,3.0,user,fitness,exercise tips
72fc0b04-350c-4bed-895e-c6ecbfb249cd,3.5,bot,fitness,"Sure, let me help you with that!"
72fc0b04-350c-4bed-895e-c6ecbfb249cd,4.0,user,technology,best programming language?
72fc0b04-350c-4bed-895e-c6ecbfb249cd,4.5,bot,technology,"Sure, let me help you with that!"
72fc0b04-350c-4bed-895e-c6ecbfb249cd,5.0,user,ml,explain svm
72fc0b04-350c-4bed-895e-c6ecbfb249cd,5.5,bot,ml,"Sure, let me help you with that!"
089d6523-a789-4eb0-b8c0-a1fda4af6b45,1.0,user,relationship,friendship tips
089d6523-a789-4eb0-b8c0-a1fda4af6b45,1.5,bot,relationship,"Sure, let me help you with that!"
089d6523-a789-4eb0-b8c0-a1fda4af6b45,2.0,user,weather,weather forecast please
089d6523-a789-4eb0-b8c0-a1fda4af6b45,2.5,bot,weather,The weather looks nice today!
089d6523-a789-4eb0-b8c0-a1fda4af6b45,3.0,user,travel,best places to visit?
089d6523-a789-4eb0-b8c0-a1fda4af6b45,3.5,bot,travel,"Sure, let me help you with that!"
089d6523-a789-4eb0-b8c0-a1fda4af6b45,4.0,user,greeting,good evening
089d6523-a789-4eb0-b8c0-a1fda4af6b45,4.5,bot,greeting,Hello! How can I assist you?
089d6523-a789-4eb0-b8c0-a1fda4af6b45,5.0,user,productivity,how to focus?
089d6523-a789-4eb0-b8c0-a1fda4af6b45,5.5,bot,productivity,"Sure, let me help you with that!"
a4592c53-ab91-452a-bbe2-376efa9399e8,1.0,user,history,world war details
a4592c53-ab91-452a-bbe2-376efa9399e8,1.5,bot,history,"Sure, let me help you with that!"
a4592c53-ab91-452a-bbe2-376efa9399e8,2.0,user,relationship,how to handle breakup?
a4592c53-ab91-452a-bbe2-376efa9399e8,2.5,bot,relationship,"Sure, let me help you with that!"
a4592c53-ab91-452a-bbe2-376efa9399e8,3.0,user,communication,public speaking tips
a4592c53-ab91-452a-bbe2-376efa9399e8,3.5,bot,communication,"Sure, let me help you with that!"
a4592c53-ab91-452a-bbe2-376efa9399e8,4.0,user,projects,best coding project?
a4592c53-ab91-452a-bbe2-376efa9399e8,4.5,bot,projects,"Sure, let me help you with that!"
a4592c53-ab91-452a-bbe2-376efa9399e8,5.0,user,productivity,time management tips
a4592c53-ab91-452a-bbe2-376efa9399e8,5.5,bot,productivity,"Sure, let me help you with that!"
2ef799e5-1313-42e4-be30-2366717fbc70,1.0,user,travel,best places to visit?
2ef799e5-1313-42e4-be30-2366717fbc70,1.5,bot,travel,"Sure, let me help you with that!"
2ef799e5-1313-42e4-be30-2366717fbc70,2.0,user,news,breaking headlines
